,Dates,data1,data2,data3,data4
3437,2020-01-11 14:30:00,2332.0,-901.0,4024.0,3551.0
3438,2020-01-11 15:00:00,2294.0,-901.0,4000.0,3541.0
3439,2020-01-11 15:30:00,2304.0,-901.0,4000.0,3551.0
3440,2020-01-11 16:00:00,2285.0,-901.0,3976.0,3522.0
3441,2020-01-11 16:30:00,2276.0,-901.0,3976.0,3532.0
3442,2020-01-11 17:00:00,2267.0,-901.0,4000.0,3493.0
3443,2020-01-11 17:30:00,2276.0,-901.0,3951.0,3512.0
3444,2020-01-11 18:00:00,2257.0,-901.0,3951.0,3474.0
3445,2020-01-11 18:30:00,2248.0,-901.0,3927.0,3493.0
3446,2020-01-11 19:00:00,2276.0,-901.0,3903.0,3464.0
3447,2020-01-11 19:30:00,2257.0,-901.0,3927.0,3493.0
3448,2020-01-11 20:00:00,2229.0,-901.0,3903.0,3445.0
3449,2020-01-11 20:30:00,2239.0,-901.0,3879.0,3474.0
3450,2020-01-11 21:00:00,2220.0,-901.0,3879.0,3445.0
3451,2020-01-11 21:30:00,2211.0,-901.0,3927.0,3464.0
3452,2020-01-11 22:00:00,2211.0,-901.0,3976.0,3484.0
3453,2020-01-11 22:30:00,2257.0,-901.0,3976.0,3426.0
3454,2020-01-11 23:00:00,2313.0,-901.0,4000.0,3600.0
3455,2020-01-11 23:30:00,2322.0,-901.0,4000.0,3541.0
3456,2020-01-12 00:00:00,2360.0,-901.0,4049.0,3777.0
3457,2020-01-12 00:30:00,2398.0,-901.0,4098.0,3698.0
3458,2020-01-12 01:00:00,2454.0,-901.0,4172.0,3937.0
3459,2020-01-12 01:30:00,2518.0,-901.0,4373.0,3867.0
3460,2020-01-12 02:00:00,2592.0,-901.0,4525.0,4100.0
3461,2020-01-12 02:30:00,2665.0,-901.0,4680.0,4018.0
3462,2020-01-12 03:00:00,2737.0,-901.0,4968.0,4277.0
3463,2020-01-12 03:30:00,2818.0,-901.0,5182.0,4162.0
3464,2020-01-12 04:00:00,2897.0,-901.0,5482.0,4451.0
3465,2020-01-12 04:30:00,3017.0,-901.0,5788.0,4370.0
3466,2020-01-12 05:00:00,3143.0,-901.0,6071.0,4625.0
3467,2020-01-12 05:30:00,3240.0,-901.0,6360.0,4533.0
3468,2020-01-12 06:00:00,3342.0,-901.0,6683.0,4780.0
3469,2020-01-12 06:30:00,3482.0,-901.0,7073.0,4718.0
3470,2020-01-12 07:00:00,3600.0,-901.0,7379.0,4927.0
3471,2020-01-12 07:30:00,3733.0,-901.0,7533.0,4864.0
3472,2020-01-12 08:00:00,3850.0,-901.0,7783.0,5044.0
3473,2020-01-12 08:30:00,3960.0,-901.0,7878.0,4991.0
3474,2020-01-12 09:00:00,4065.0,-901.0,8037.0,5151.0
3475,2020-01-12 09:30:00,4168.0,-901.0,8132.0,5108.0
3476,2020-01-12 10:00:00,4279.0,-901.0,8196.0,5324.0
3477,2020-01-12 10:30:00,4389.0,-901.0,8454.0,5237.0
3478,2020-01-12 11:00:00,4511.0,-901.0,8552.0,5540.0
3479,2020-01-12 11:30:00,4632.0,-901.0,8847.0,5432.0
3480,2020-01-12 12:00:00,4748.0,-901.0,8913.0,5780.0
3481,2020-01-12 12:30:00,4885.0,-901.0,9046.0,5649.0
3482,2020-01-12 13:00:00,5002.0,-901.0,9246.0,6025.0
3483,2020-01-12 13:30:00,5127.0,-901.0,9280.0,5891.0
3484,2020-01-12 14:00:00,5235.0,-901.0,9381.0,6261.0
3485,2020-01-12 14:30:00,5351.0,-901.0,9415.0,6148.0
3486,2020-01-12 15:00:00,5453.0,-901.0,9347.0,6489.0
3487,2020-01-12 15:30:00,5563.0,9347.0,9347.0,6375.0
3488,2020-01-12 16:00:00,5674.0,9381.0,9381.0,6721.0
3489,2020-01-12 16:30:00,5776.0,9381.0,9381.0,6616.0
3490,2020-01-12 17:00:00,5897.0,9483.0,9483.0,6920.0
3491,2020-01-12 17:30:00,6008.0,9381.0,9381.0,6814.0
3492,2020-01-12 18:00:00,6133.0,9415.0,9415.0,7097.0
3493,2020-01-12 18:30:00,6242.0,9483.0,9483.0,7002.0
3494,2020-01-12 19:00:00,6353.0,9415.0,9415.0,7312.0
3495,2020-01-12 19:30:00,6466.0,9584.0,9584.0,7204.0
3496,2020-01-12 20:00:00,6574.0,9449.0,9449.0,7481.0
3497,2020-01-12 20:30:00,6696.0,9619.0,9619.0,7372.0
3498,2020-01-12 21:00:00,6795.0,9550.0,9550.0,7663.0
3499,2020-01-12 21:30:00,6901.0,9653.0,9653.0,7566.0
3500,2020-01-12 22:00:00,6983.0,9619.0,9619.0,7826.0
3501,2020-01-12 22:30:00,7060.0,9721.0,9721.0,7757.0
3502,2020-01-12 23:00:00,7163.0,9721.0,9721.0,8000.0
3503,2020-01-12 23:30:00,7228.0,9653.0,9653.0,7930.0
3504,2020-01-13 00:00:00,7306.0,9721.0,9721.0,8151.0
3505,2020-01-13 00:30:00,7372.0,9687.0,9687.0,8081.0
3506,2020-01-13 01:00:00,7426.0,9755.0,9755.0,8303.0
3507,2020-01-13 01:30:00,7473.0,9824.0,9824.0,8245.0
3508,2020-01-13 02:00:00,7499.0,9893.0,9893.0,8480.0
3509,2020-01-13 02:30:00,7540.0,9927.0,9927.0,8386.0
3510,2020-01-13 03:00:00,7553.0,9893.0,9893.0,8587.0
3511,2020-01-13 03:30:00,7580.0,9927.0,9927.0,8504.0
3512,2020-01-13 04:00:00,7593.0,10031.0,10031.0,8742.0
3513,2020-01-13 04:30:00,7593.0,9927.0,9927.0,8694.0
3514,2020-01-13 05:00:00,7614.0,10135.0,10135.0,8897.0
3515,2020-01-13 05:30:00,7607.0,10065.0,10065.0,8825.0
3516,2020-01-13 06:00:00,7580.0,10031.0,10031.0,9018.0
3517,2020-01-13 06:30:00,7580.0,10170.0,10170.0,8958.0
3518,2020-01-13 07:00:00,7560.0,10135.0,10135.0,9163.0
3519,2020-01-13 07:30:00,7540.0,10204.0,10204.0,9078.0
3520,2020-01-13 08:00:00,7513.0,10274.0,10274.0,9285.0
3521,2020-01-13 08:30:00,7466.0,10379.0,10379.0,9187.0
3522,2020-01-13 09:00:00,7452.0,10274.0,10274.0,9370.0
3523,2020-01-13 09:30:00,7392.0,10379.0,10379.0,9321.0
3524,2020-01-13 10:00:00,7346.0,10414.0,10414.0,9443.0
3525,2020-01-13 10:30:00,7313.0,10485.0,10485.0,9431.0
3526,2020-01-13 11:00:00,7267.0,10485.0,10485.0,9566.0
3527,2020-01-13 11:30:00,7228.0,10449.0,10449.0,9517.0
3528,2020-01-13 12:00:00,7163.0,10661.0,10661.0,9652.0
3529,2020-01-13 12:30:00,7124.0,10590.0,10590.0,9603.0
3530,2020-01-13 13:00:00,7053.0,10626.0,10626.0,9714.0
3531,2020-01-13 13:30:00,6989.0,10555.0,10555.0,9665.0
3532,2020-01-13 14:00:00,6939.0,10697.0,10697.0,9764.0
3533,2020-01-13 14:30:00,6882.0,10768.0,10768.0,9739.0
3534,2020-01-13 15:00:00,6826.0,10768.0,10768.0,9764.0
3535,2020-01-13 15:30:00,6770.0,10697.0,10697.0,9776.0
3536,2020-01-13 16:00:00,6709.0,10803.0,10803.0,9851.0
3537,2020-01-13 16:30:00,6666.0,10875.0,10875.0,9801.0
3538,2020-01-13 17:00:00,6581.0,10803.0,10803.0,9838.0
3539,2020-01-13 17:30:00,6526.0,10803.0,10803.0,9813.0
3540,2020-01-13 18:00:00,6454.0,10803.0,10803.0,9851.0
3541,2020-01-13 18:30:00,6395.0,10910.0,10910.0,9826.0
3542,2020-01-13 19:00:00,6330.0,10910.0,10910.0,9851.0
3543,2020-01-13 19:30:00,6271.0,10910.0,10910.0,9838.0
3544,2020-01-13 20:00:00,6213.0,10803.0,10803.0,9813.0
3545,2020-01-13 20:30:00,6150.0,10875.0,10875.0,9813.0
3546,2020-01-13 21:00:00,6076.0,10875.0,10875.0,9788.0
3547,2020-01-13 21:30:00,6014.0,10910.0,10910.0,9813.0
3548,2020-01-13 22:00:00,5958.0,10946.0,10946.0,9689.0
3549,2020-01-13 22:30:00,5897.0,10946.0,10946.0,9739.0
3550,2020-01-13 23:00:00,5836.0,10982.0,10982.0,9665.0
3551,2020-01-13 23:30:00,5787.0,10803.0,10803.0,9689.0
3552,2020-01-14 00:00:00,5733.0,10839.0,10839.0,9603.0
3553,2020-01-14 00:30:00,5669.0,10910.0,10910.0,9640.0
3554,2020-01-14 01:00:00,5616.0,10697.0,10697.0,9529.0
3555,2020-01-14 01:30:00,5573.0,10732.0,10732.0,9566.0
3556,2020-01-14 02:00:00,5510.0,10839.0,10839.0,9456.0
3557,2020-01-14 02:30:00,5468.0,10661.0,10661.0,9505.0
3558,2020-01-14 03:00:00,5412.0,10697.0,10697.0,9370.0
3559,2020-01-14 03:30:00,5361.0,10803.0,10803.0,9419.0
3560,2020-01-14 04:00:00,5311.0,10661.0,10661.0,9236.0
3561,2020-01-14 04:30:00,5270.0,10661.0,10661.0,9309.0
3562,2020-01-14 05:00:00,5225.0,10520.0,10520.0,9163.0
3563,2020-01-14 05:30:00,5181.0,10520.0,10520.0,9224.0
3564,2020-01-14 06:00:00,5137.0,10414.0,10414.0,9054.0
3565,2020-01-14 06:30:00,5094.0,10485.0,10485.0,9115.0
3566,2020-01-14 07:00:00,5050.0,10414.0,10414.0,8921.0
3567,2020-01-14 07:30:00,5012.0,10344.0,10344.0,8994.0
3568,2020-01-14 08:00:00,4979.0,10239.0,10239.0,8825.0
3569,2020-01-14 08:30:00,4936.0,10274.0,10274.0,8849.0
3570,2020-01-14 09:00:00,4894.0,10204.0,10204.0,8718.0
3571,2020-01-14 09:30:00,4862.0,10274.0,10274.0,8777.0
3572,2020-01-14 10:00:00,4834.0,10170.0,10170.0,8599.0
3573,2020-01-14 10:30:00,4807.0,10170.0,10170.0,8658.0
3574,2020-01-14 11:00:00,4789.0,10135.0,10135.0,8516.0
3575,2020-01-14 11:30:00,4753.0,9996.0,9996.0,8575.0
3576,2020-01-14 12:00:00,4735.0,10031.0,10031.0,8421.0
3577,2020-01-14 12:30:00,4708.0,9962.0,9962.0,8468.0
3578,2020-01-14 13:00:00,4699.0,9962.0,9962.0,8339.0
3579,2020-01-14 13:30:00,4676.0,9824.0,9824.0,8386.0
3580,2020-01-14 14:00:00,4663.0,9962.0,9962.0,8233.0
3581,2020-01-14 14:30:00,4649.0,10031.0,10031.0,8245.0
3582,2020-01-14 15:00:00,4641.0,9962.0,9962.0,8163.0
3583,2020-01-14 15:30:00,4636.0,9893.0,9893.0,8210.0
3584,2020-01-14 16:00:00,4636.0,9962.0,9962.0,8093.0
3585,2020-01-14 16:30:00,4627.0,9927.0,9927.0,8139.0
3586,2020-01-14 17:00:00,4623.0,9996.0,9996.0,8046.0
3587,2020-01-14 17:30:00,4627.0,9996.0,9996.0,8070.0
3588,2020-01-14 18:00:00,4632.0,9789.0,9789.0,8023.0
3589,2020-01-14 18:30:00,4636.0,9858.0,9858.0,8035.0
3590,2020-01-14 19:00:00,4649.0,9962.0,9962.0,7977.0
3591,2020-01-14 19:30:00,4658.0,9789.0,9789.0,7988.0
3592,2020-01-14 20:00:00,4667.0,9858.0,9858.0,7942.0
3593,2020-01-14 20:30:00,4685.0,9858.0,9858.0,7942.0
3594,2020-01-14 21:00:00,4703.0,9824.0,9824.0,7930.0
3595,2020-01-14 21:30:00,4726.0,9824.0,9824.0,7942.0
3596,2020-01-14 22:00:00,4753.0,9824.0,9824.0,7977.0
3597,2020-01-14 22:30:00,4766.0,9721.0,9721.0,7953.0
3598,2020-01-14 23:00:00,4784.0,9687.0,9687.0,8058.0
3599,2020-01-14 23:30:00,4811.0,9721.0,9721.0,8011.0
3600,2020-01-15 00:00:00,4839.0,9893.0,9893.0,8104.0
3601,2020-01-15 00:30:00,4876.0,9687.0,9687.0,8081.0
3602,2020-01-15 01:00:00,4894.0,9755.0,9755.0,8198.0
3603,2020-01-15 01:30:00,4927.0,9755.0,9755.0,8163.0
3604,2020-01-15 02:00:00,4955.0,9789.0,9789.0,8280.0
3605,2020-01-15 02:30:00,4983.0,9858.0,9858.0,8245.0
3606,2020-01-15 03:00:00,5012.0,9893.0,9893.0,8350.0
3607,2020-01-15 03:30:00,5045.0,9893.0,9893.0,8327.0
3608,2020-01-15 04:00:00,5074.0,9858.0,9858.0,8397.0
3609,2020-01-15 04:30:00,5094.0,9996.0,9996.0,8386.0
3610,2020-01-15 05:00:00,5118.0,9893.0,9893.0,8433.0
3611,2020-01-15 05:30:00,5137.0,9996.0,9996.0,8433.0
3612,2020-01-15 06:00:00,5152.0,9927.0,9927.0,8492.0
3613,2020-01-15 06:30:00,5181.0,10100.0,10100.0,8433.0
3614,2020-01-15 07:00:00,5196.0,10135.0,10135.0,8480.0
3615,2020-01-15 07:30:00,5210.0,10065.0,10065.0,8433.0
3616,2020-01-15 08:00:00,5220.0,9996.0,9996.0,8492.0
3617,2020-01-15 08:30:00,5240.0,10065.0,10065.0,8468.0
3618,2020-01-15 09:00:00,5250.0,10170.0,10170.0,8480.0
3619,2020-01-15 09:30:00,5255.0,10135.0,10135.0,8492.0
3620,2020-01-15 10:00:00,5270.0,10204.0,10204.0,8527.0
3621,2020-01-15 10:30:00,5275.0,10135.0,10135.0,8527.0
3622,2020-01-15 11:00:00,5285.0,10135.0,10135.0,8539.0
3623,2020-01-15 11:30:00,5290.0,10170.0,10170.0,8527.0
3624,2020-01-15 12:00:00,5285.0,10204.0,10204.0,8516.0
3625,2020-01-15 12:30:00,5300.0,10100.0,10100.0,8516.0
3626,2020-01-15 13:00:00,5300.0,10204.0,10204.0,8492.0
3627,2020-01-15 13:30:00,5300.0,10204.0,10204.0,8527.0
3628,2020-01-15 14:00:00,5300.0,10065.0,10065.0,8504.0
3629,2020-01-15 14:30:00,5300.0,10135.0,10135.0,8492.0
3630,2020-01-15 15:00:00,5306.0,9996.0,9996.0,8516.0
3631,2020-01-15 15:30:00,5295.0,10100.0,10100.0,8504.0
3632,2020-01-15 16:00:00,5295.0,9962.0,9962.0,8516.0
3633,2020-01-15 16:30:00,5295.0,10100.0,10100.0,8504.0
3634,2020-01-15 17:00:00,5290.0,9996.0,9996.0,8468.0
3635,2020-01-15 17:30:00,5275.0,10065.0,10065.0,8492.0
3636,2020-01-15 18:00:00,5275.0,9996.0,9996.0,8456.0
3637,2020-01-15 18:30:00,5270.0,10065.0,10065.0,8492.0
3638,2020-01-15 19:00:00,5265.0,9962.0,9962.0,8468.0
3639,2020-01-15 19:30:00,5260.0,9962.0,9962.0,8445.0
3640,2020-01-15 20:00:00,5235.0,9927.0,9927.0,8456.0
3641,2020-01-15 20:30:00,5235.0,9893.0,9893.0,8468.0
3642,2020-01-15 21:00:00,5215.0,9962.0,9962.0,8456.0
3643,2020-01-15 21:30:00,5206.0,9927.0,9927.0,8456.0
3644,2020-01-15 22:00:00,5201.0,9858.0,9858.0,8421.0
3645,2020-01-15 22:30:00,5186.0,9927.0,9927.0,8421.0
3646,2020-01-15 23:00:00,5176.0,9858.0,9858.0,8409.0
3647,2020-01-15 23:30:00,5166.0,9962.0,9962.0,8421.0
3648,2020-01-16 00:00:00,5147.0,9824.0,9824.0,8374.0
3649,2020-01-16 00:30:00,5137.0,9858.0,9858.0,8386.0
3650,2020-01-16 01:00:00,5122.0,9687.0,9687.0,8362.0
3651,2020-01-16 01:30:00,5103.0,9789.0,9789.0,8374.0
3652,2020-01-16 02:00:00,5089.0,9721.0,9721.0,8327.0
3653,2020-01-16 02:30:00,5079.0,9789.0,9789.0,8339.0
3654,2020-01-16 03:00:00,5060.0,9789.0,9789.0,8315.0
3655,2020-01-16 03:30:00,5045.0,9721.0,9721.0,8327.0
3656,2020-01-16 04:00:00,5040.0,9755.0,9755.0,8268.0
3657,2020-01-16 04:30:00,5026.0,9619.0,9619.0,8280.0
3658,2020-01-16 05:00:00,5016.0,9687.0,9687.0,8245.0
3659,2020-01-16 05:30:00,5002.0,9687.0,9687.0,8245.0
3660,2020-01-16 06:00:00,4974.0,9517.0,9517.0,8198.0
3661,2020-01-16 06:30:00,4969.0,9517.0,9517.0,8210.0
3662,2020-01-16 07:00:00,4941.0,9619.0,9619.0,8163.0
3663,2020-01-16 07:30:00,4936.0,9517.0,9517.0,8186.0
3664,2020-01-16 08:00:00,4913.0,9584.0,9584.0,8128.0
3665,2020-01-16 08:30:00,4903.0,9550.0,9550.0,8151.0
3666,2020-01-16 09:00:00,4894.0,9550.0,9550.0,8070.0
3667,2020-01-16 09:30:00,4876.0,9550.0,9550.0,8104.0
3668,2020-01-16 10:00:00,4853.0,9280.0,9280.0,8035.0
3669,2020-01-16 10:30:00,4839.0,9347.0,9347.0,8070.0
3670,2020-01-16 11:00:00,4825.0,9415.0,9415.0,7965.0
3671,2020-01-16 11:30:00,4807.0,9415.0,9415.0,8000.0
3672,2020-01-16 12:00:00,4789.0,9314.0,9314.0,7930.0
3673,2020-01-16 12:30:00,4775.0,9213.0,9213.0,7953.0
3674,2020-01-16 13:00:00,4762.0,9246.0,9246.0,7873.0
3675,2020-01-16 13:30:00,4748.0,9179.0,9179.0,7896.0
3676,2020-01-16 14:00:00,4739.0,9179.0,9179.0,7826.0
3677,2020-01-16 14:30:00,4712.0,9146.0,9146.0,7861.0
3678,2020-01-16 15:00:00,4694.0,9146.0,9146.0,7746.0
3679,2020-01-16 15:30:00,4681.0,9046.0,9046.0,7792.0
3680,2020-01-16 16:00:00,4658.0,9079.0,9079.0,7711.0
3681,2020-01-16 16:30:00,4645.0,9046.0,9046.0,7746.0
3682,2020-01-16 17:00:00,4636.0,9046.0,9046.0,7663.0
3683,2020-01-16 17:30:00,4614.0,8913.0,8913.0,7676.0
3684,2020-01-16 18:00:00,4606.0,8913.0,8913.0,7614.0
3685,2020-01-16 18:30:00,4580.0,8847.0,8847.0,7614.0
3686,2020-01-16 19:00:00,4558.0,8814.0,8814.0,7541.0
3687,2020-01-16 19:30:00,4545.0,8748.0,8748.0,7566.0
3688,2020-01-16 20:00:00,4536.0,8814.0,8814.0,7469.0
3689,2020-01-16 20:30:00,4515.0,8715.0,8715.0,7517.0
3690,2020-01-16 21:00:00,4490.0,8715.0,8715.0,7408.0
3691,2020-01-16 21:30:00,4473.0,8617.0,8617.0,7444.0
3692,2020-01-16 22:00:00,4451.0,8617.0,8617.0,7372.0
3693,2020-01-16 22:30:00,4435.0,8584.0,8584.0,7396.0
3694,2020-01-16 23:00:00,4418.0,8487.0,8487.0,7300.0
3695,2020-01-16 23:30:00,4402.0,8487.0,8487.0,7336.0
3696,2020-01-17 00:00:00,4385.0,8422.0,8422.0,7240.0
3697,2020-01-17 00:30:00,4364.0,8487.0,8487.0,7252.0
3698,2020-01-17 01:00:00,4352.0,8422.0,8422.0,7168.0
3699,2020-01-17 01:30:00,4327.0,8390.0,8390.0,7192.0
3700,2020-01-17 02:00:00,4307.0,8293.0,8293.0,7085.0
3701,2020-01-17 02:30:00,4287.0,8325.0,8325.0,7133.0
3702,2020-01-17 03:00:00,4271.0,8196.0,8196.0,7026.0
3703,2020-01-17 03:30:00,4255.0,8132.0,8132.0,7049.0
3704,2020-01-17 04:00:00,4235.0,8260.0,8260.0,6955.0
3705,2020-01-17 04:30:00,4211.0,8132.0,8132.0,6990.0
3706,2020-01-17 05:00:00,4195.0,8100.0,8100.0,6873.0
3707,2020-01-17 05:30:00,4180.0,8005.0,8005.0,6908.0
3708,2020-01-17 06:00:00,4157.0,7910.0,7910.0,6802.0
3709,2020-01-17 06:30:00,4141.0,7973.0,7973.0,6837.0
3710,2020-01-17 07:00:00,4130.0,7910.0,7910.0,6744.0
3711,2020-01-17 07:30:00,4114.0,7941.0,7941.0,6756.0
3712,2020-01-17 08:00:00,4103.0,7846.0,7846.0,6662.0
3713,2020-01-17 08:30:00,4087.0,7846.0,7846.0,6697.0
3714,2020-01-17 09:00:00,4069.0,7846.0,7846.0,6581.0
3715,2020-01-17 09:30:00,4058.0,7689.0,7689.0,6616.0
3716,2020-01-17 10:00:00,4038.0,7658.0,7658.0,6501.0
3717,2020-01-17 10:30:00,4017.0,7627.0,7627.0,6535.0
3718,2020-01-17 11:00:00,4000.0,7658.0,7658.0,6466.0
3719,2020-01-17 11:30:00,3980.0,7596.0,7596.0,6489.0
3720,2020-01-17 12:00:00,3964.0,7533.0,7533.0,6352.0
3721,2020-01-17 12:30:00,3951.0,7471.0,7471.0,6409.0
3722,2020-01-17 13:00:00,3933.0,7471.0,7471.0,6284.0
3723,2020-01-17 13:30:00,3924.0,7379.0,7379.0,6341.0
3724,2020-01-17 14:00:00,3905.0,7287.0,7287.0,6227.0
3725,2020-01-17 14:30:00,3881.0,7317.0,7317.0,6238.0
3726,2020-01-17 15:00:00,3866.0,7225.0,7225.0,6159.0
3727,2020-01-17 15:30:00,3845.0,7225.0,7225.0,6171.0
3728,2020-01-17 16:00:00,3829.0,7225.0,7225.0,6058.0
3729,2020-01-17 16:30:00,3808.0,7195.0,7195.0,6114.0
3730,2020-01-17 17:00:00,3785.0,7134.0,7134.0,6013.0
3731,2020-01-17 17:30:00,3773.0,7073.0,7073.0,6058.0
3732,2020-01-17 18:00:00,3773.0,6982.0,6982.0,5924.0
3733,2020-01-17 18:30:00,3750.0,6982.0,6982.0,5991.0
3734,2020-01-17 19:00:00,3750.0,7013.0,7013.0,5891.0
3735,2020-01-17 19:30:00,3703.0,6952.0,6952.0,5924.0
3736,2020-01-17 20:00:00,3678.0,6862.0,6862.0,5814.0
3737,2020-01-17 20:30:00,3665.0,6743.0,6743.0,5858.0
3738,2020-01-17 21:00:00,3640.0,6862.0,6862.0,5747.0
3739,2020-01-17 21:30:00,3633.0,6743.0,6743.0,5791.0
3740,2020-01-17 22:00:00,3607.0,6772.0,6772.0,5704.0
3741,2020-01-17 22:30:00,3593.0,6743.0,6743.0,5737.0
3742,2020-01-17 23:00:00,3573.0,6683.0,6683.0,5660.0
3743,2020-01-17 23:30:00,3559.0,6743.0,6743.0,5660.0
3744,2020-01-18 00:00:00,3539.0,6594.0,6594.0,5573.0
3745,2020-01-18 00:30:00,3525.0,6594.0,6594.0,5594.0
3746,2020-01-18 01:00:00,3518.0,6477.0,6477.0,5519.0
3747,2020-01-18 01:30:00,3497.0,6506.0,6506.0,5562.0
3748,2020-01-18 02:00:00,3475.0,6418.0,6418.0,5454.0
3749,2020-01-18 02:30:00,3454.0,6447.0,6447.0,5497.0
3750,2020-01-18 03:00:00,3439.0,6389.0,6389.0,5411.0
3751,2020-01-18 03:30:00,3417.0,6389.0,6389.0,5443.0
3752,2020-01-18 04:00:00,3417.0,6389.0,6389.0,5367.0
3753,2020-01-18 04:30:00,3410.0,6273.0,6273.0,5389.0
3754,2020-01-18 05:00:00,3395.0,6302.0,6302.0,5313.0
3755,2020-01-18 05:30:00,3372.0,6273.0,6273.0,5335.0
3756,2020-01-18 06:00:00,3365.0,6244.0,6244.0,5259.0
3757,2020-01-18 06:30:00,3342.0,6157.0,6157.0,5280.0
3758,2020-01-18 07:00:00,3326.0,6100.0,6100.0,5215.0
3759,2020-01-18 07:30:00,3303.0,6071.0,6071.0,5237.0
3760,2020-01-18 08:00:00,3295.0,6100.0,6100.0,5162.0
3761,2020-01-18 08:30:00,3311.0,6042.0,6042.0,5183.0
3762,2020-01-18 09:00:00,3288.0,6014.0,6014.0,5108.0
3763,2020-01-18 09:30:00,3272.0,6014.0,6014.0,5140.0
3764,2020-01-18 10:00:00,3264.0,6014.0,6014.0,5055.0
3765,2020-01-18 10:30:00,3256.0,5957.0,5957.0,5076.0
3766,2020-01-18 11:00:00,3256.0,5929.0,5929.0,5023.0
3767,2020-01-18 11:30:00,3240.0,5900.0,5900.0,5023.0
3768,2020-01-18 12:00:00,3224.0,5872.0,5872.0,4959.0
3769,2020-01-18 12:30:00,3208.0,5844.0,5844.0,5012.0
3770,2020-01-18 13:00:00,3200.0,5759.0,5759.0,4917.0
3771,2020-01-18 13:30:00,3200.0,5844.0,5844.0,4938.0
3772,2020-01-18 14:00:00,3159.0,5788.0,5788.0,4896.0
3773,2020-01-18 14:30:00,3151.0,5731.0,5731.0,4917.0
3774,2020-01-18 15:00:00,3143.0,5703.0,5703.0,4843.0
3775,2020-01-18 15:30:00,3143.0,5676.0,5676.0,4864.0
3776,2020-01-18 16:00:00,3134.0,5731.0,5731.0,4801.0
3777,2020-01-18 16:30:00,3118.0,5648.0,5648.0,4833.0
3778,2020-01-18 17:00:00,3118.0,5648.0,5648.0,4780.0
3779,2020-01-18 17:30:00,3101.0,5620.0,5620.0,4801.0
3780,2020-01-18 18:00:00,3093.0,5648.0,5648.0,4760.0
3781,2020-01-18 18:30:00,3084.0,5592.0,5592.0,4791.0
3782,2020-01-18 19:00:00,3084.0,5592.0,5592.0,4739.0
3783,2020-01-18 19:30:00,3076.0,5537.0,5537.0,4749.0
3784,2020-01-18 20:00:00,3076.0,5509.0,5509.0,4697.0
3785,2020-01-18 20:30:00,3076.0,5482.0,5482.0,4697.0
3786,2020-01-18 21:00:00,3076.0,5537.0,5537.0,4656.0
3787,2020-01-18 21:30:00,3101.0,5454.0,5454.0,4687.0
3788,2020-01-18 22:00:00,3093.0,5454.0,5454.0,4646.0
3789,2020-01-18 22:30:00,3118.0,5454.0,5454.0,4666.0
3790,2020-01-18 23:00:00,3110.0,5454.0,5454.0,4615.0
3791,2020-01-18 23:30:00,3118.0,5399.0,5399.0,4635.0
3792,2020-01-19 00:00:00,3143.0,5372.0,5372.0,4625.0
3793,2020-01-19 00:30:00,3151.0,5399.0,5399.0,4615.0
3794,2020-01-19 01:00:00,3143.0,5399.0,5399.0,4584.0
3795,2020-01-19 01:30:00,3167.0,5345.0,5345.0,4594.0
3796,2020-01-19 02:00:00,3175.0,5372.0,5372.0,4584.0
3797,2020-01-19 02:30:00,3184.0,5345.0,5345.0,4574.0
3798,2020-01-19 03:00:00,3192.0,5317.0,5317.0,4584.0
3799,2020-01-19 03:30:00,3224.0,5345.0,5345.0,4584.0
3800,2020-01-19 04:00:00,3175.0,5317.0,5317.0,4574.0
3801,2020-01-19 04:30:00,3208.0,5317.0,5317.0,4584.0
3802,2020-01-19 05:00:00,3232.0,5290.0,5290.0,4594.0
3803,2020-01-19 05:30:00,3248.0,5290.0,5290.0,4574.0
3804,2020-01-19 06:00:00,3272.0,5317.0,5317.0,4594.0
3805,2020-01-19 06:30:00,3295.0,5290.0,5290.0,4594.0
3806,2020-01-19 07:00:00,3326.0,5209.0,5209.0,4615.0
3807,2020-01-19 07:30:00,3334.0,5236.0,5236.0,4615.0
3808,2020-01-19 08:00:00,3365.0,5209.0,5209.0,4646.0
3809,2020-01-19 08:30:00,3387.0,5236.0,5236.0,4646.0
3810,2020-01-19 09:00:00,3417.0,5236.0,5236.0,4677.0
3811,2020-01-19 09:30:00,3446.0,5182.0,5182.0,4656.0
3812,2020-01-19 10:00:00,3475.0,5236.0,5236.0,4708.0
3813,2020-01-19 10:30:00,3497.0,5236.0,5236.0,4677.0
3814,2020-01-19 11:00:00,3511.0,5236.0,5236.0,4739.0
3815,2020-01-19 11:30:00,3532.0,5236.0,5236.0,4718.0
3816,2020-01-19 12:00:00,3559.0,5209.0,5209.0,4780.0
3817,2020-01-19 12:30:00,3559.0,5263.0,5263.0,4749.0
3818,2020-01-19 13:00:00,3580.0,5236.0,5236.0,4801.0
3819,2020-01-19 13:30:00,3607.0,5290.0,5290.0,4801.0
3820,2020-01-19 14:00:00,3633.0,5209.0,5209.0,4822.0
3821,2020-01-19 14:30:00,3646.0,5236.0,5236.0,4822.0
3822,2020-01-19 15:00:00,3665.0,5263.0,5263.0,4822.0
3823,2020-01-19 15:30:00,3678.0,5236.0,5236.0,4812.0
3824,2020-01-19 16:00:00,3678.0,5317.0,5317.0,4833.0
